Farmer_ID,Village_ID,District,State,Group,FPO_Member,WDC_Intervention_Area,Age_of_Farmer,Land_Size_Hectares,Farm_Size_Acres,Primary_Crop,Has_Tractor,Access_to_Credit,Distance_to_Market_KM,Off_Farm_Income,Soil_Health_Score,Rainfall_Annual_mm,Avg_Temp_Celsius,Time_Period,Irrigation_Source_Before,Irrigation_Source_After,Training_Received,Crop_Diversification,Fertilizer_Used_Kg_per_Hectare,Pesticide_Used_Liters_per_Hectare,Yield_Kg_Per_Hectare,Cost_of_Cultivation,Income_Annual,Latitude,Longitude
FARM0536,MUR01,Muradnagar,Uttar Pradesh,Treatment,YES,YES,62,4.0,9.88,Wheat,NO,NO,5.4,0,6.9,772,24.3,After,Rainfed,Canal,YES,NO,92.83,4.61,20891.15,42946.71,296716.34,28.7733808,77.5033582
FARM0536,MUR01,Muradnagar,Uttar Pradesh,Treatment,YES,YES,62,4.0,9.88,Wheat,NO,NO,5.4,0,6.9,772,24.3,Before,Rainfed,Rainfed,NO,NO,94.26,4.79,16518.97,47220.83,231991.6,28.7733808,77.5033582
FARM0537,DHA04,Dharwad,Karnataka,Treatment,YES,YES,27,1.56,3.85,Sugarcane,YES,NO,6.8,29300,5.2,859,24.2,After,Rainfed,Well,YES,NO,103.41,6.9,7788.81,12584.13,108225.23,15.3707296,75.1332867
FARM0537,DHA04,Dharwad,Karnataka,Treatment,YES,YES,27,1.56,3.85,Sugarcane,YES,NO,6.8,29300,5.2,859,24.2,Before,Rainfed,Rainfed,NO,NO,108.51,7.32,5604.99,13005.38,80860.26,15.3707296,75.1332867
FARM0538,MEE04,Meerut,Uttar Pradesh,Treatment,YES,YES,40,0.77,1.9,Cotton,NO,NO,9.4,66200,4.7,837,24.7,After,Rainfed,Rainfed,YES,NO,119.08,6.97,3245.43,5856.95,44163.51,29.0018557,77.7679671
FARM0538,MEE04,Meerut,Uttar Pradesh,Treatment,YES,YES,40,0.77,1.9,Cotton,NO,NO,9.4,66200,4.7,837,24.7,Before,Rainfed,Rainfed,NO,NO,120.32,6.99,2549.45,6462.04,38258.21,29.0018557,77.7679671
FARM0539,NAG04,Nagpur,Maharashtra,Treatment,YES,YES,30,3.08,7.61,Cotton,NO,YES,3.5,43100,5.8,1221,26.8,After,Well,Well,YES,YES,102.2,6.16,14219.87,34131.45,227147.3,21.1498134,79.0820556
FARM0539,NAG04,Nagpur,Maharashtra,Treatment,YES,YES,30,3.08,7.61,Cotton,NO,YES,3.5,43100,5.8,1221,26.8,Before,Well,Well,NO,NO,103.93,6.49,13119.69,35261.4,183171.69,21.1498134,79.0820556
FARM0540,HAP01,Hapur,Uttar Pradesh,Treatment,YES,YES,58,3.86,9.54,Rice,YES,YES,9.6,56500,3.5,858,24.2,After,Well,Well,YES,NO,118.7,4.15,17726.55,37162.17,248732.57,28.7166767,77.890433
FARM0540,HAP01,Hapur,Uttar Pradesh,Treatment,YES,YES,58,3.86,9.54,Rice,YES,YES,9.6,56500,3.5,858,24.2,Before,Well,Well,NO,NO,117.98,4.38,16058.56,40815.07,208861.41,28.7166767,77.890433
FARM0541,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,63,1.29,3.19,Sugarcane,NO,YES,7.0,26400,5.0,805,24.1,After,Well,Well,YES,NO,93.73,7.17,6645.52,13084.34,92643.03,28.7733808,77.5033582
FARM0541,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,63,1.29,3.19,Sugarcane,NO,YES,7.0,26400,5.0,805,24.1,Before,Well,Well,NO,NO,94.5,7.86,5792.43,14126.13,78027.32,28.7733808,77.5033582
FARM0542,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,44,2.11,5.21,Pulses,NO,NO,15.2,60600,5.5,754,24.2,After,Rainfed,Well,YES,NO,109.3,4.96,10990.18,21913.35,155008.48,28.7733808,77.5033582
FARM0542,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,44,2.11,5.21,Pulses,NO,NO,15.2,60600,5.5,754,24.2,Before,Rainfed,Rainfed,NO,NO,106.08,5.26,7948.65,24206.97,112886.13,28.7733808,77.5033582
FARM0543,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,30,2.23,5.51,Rice,NO,YES,3.7,60400,6.0,808,24.3,After,Rainfed,Rainfed,YES,YES,104.35,5.42,10305.35,23232.61,165464.11,28.7166767,77.890433
FARM0543,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,30,2.23,5.51,Rice,NO,YES,3.7,60400,6.0,808,24.3,Before,Rainfed,Rainfed,NO,NO,102.31,5.62,9023.96,24398.87,121568.06,28.7166767,77.890433
FARM0544,MYS04,Mysuru,Karnataka,Treatment,YES,YES,39,1.64,4.05,Maize,NO,YES,17.4,47700,8.2,889,25.2,After,Well,Well,YES,YES,93.39,5.47,8528.51,17312.94,138436.91,12.3041464,76.6529521
FARM0544,MYS04,Mysuru,Karnataka,Treatment,YES,YES,39,1.64,4.05,Maize,NO,YES,17.4,47700,8.2,889,25.2,Before,Well,Well,NO,NO,91.27,5.78,8007.24,18844.34,112271.04,12.3041464,76.6529521
FARM0545,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,27,1.07,2.64,Cotton,YES,YES,24.1,0,4.8,809,24.2,After,Canal,Canal,YES,NO,129.65,6.92,5109.46,7406.41,70165.7,28.7166767,77.890433
FARM0545,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,27,1.07,2.64,Cotton,YES,YES,24.1,0,4.8,809,24.2,Before,Canal,Canal,NO,NO,123.8,7.06,4675.23,7627.48,67718.87,28.7166767,77.890433
FARM0546,DHA05,Dharwad,Karnataka,Treatment,YES,YES,51,1.89,4.67,Wheat,NO,NO,12.6,73700,5.0,854,24.1,After,Well,Well,YES,NO,104.32,4.11,9322.84,21081.55,132010.82,15.3707296,75.1332867
FARM0546,DHA05,Dharwad,Karnataka,Treatment,YES,YES,51,1.89,4.67,Wheat,NO,NO,12.6,73700,5.0,854,24.1,Before,Well,Well,NO,NO,99.91,4.12,8628.16,21515.44,112837.94,15.3707296,75.1332867
FARM0547,MUR01,Muradnagar,Uttar Pradesh,Treatment,YES,YES,48,2.63,6.5,Soybean,NO,YES,52.0,28900,7.9,813,24.2,After,Well,Well,YES,NO,106.99,4.15,14799.7,27108.78,210904.01,28.7733808,77.5033582
FARM0547,MUR01,Muradnagar,Uttar Pradesh,Treatment,YES,YES,48,2.63,6.5,Soybean,NO,YES,52.0,28900,7.9,813,24.2,Before,Well,Well,NO,NO,109.36,4.51,12534.74,29080.79,170508.09,28.7733808,77.5033582
FARM0548,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,58,0.97,2.4,Wheat,NO,YES,5.1,41100,4.6,827,24.2,After,Rainfed,Canal,YES,NO,129.1,4.75,4840.65,11623.11,67800.32,28.7733808,77.5033582
FARM0548,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,58,0.97,2.4,Wheat,NO,YES,5.1,41100,4.6,827,24.2,Before,Rainfed,Rainfed,NO,NO,127.9,5.14,3705.62,12262.3,53536.62,28.7733808,77.5033582
FARM0549,PUN02,Pune,Maharashtra,Treatment,YES,YES,49,2.73,6.75,Rice,YES,NO,16.2,0,6.1,781,24.7,After,Well,Well,YES,NO,101.01,3.98,14246.0,26170.08,202742.5,18.5213738,73.8545071
FARM0549,PUN02,Pune,Maharashtra,Treatment,YES,YES,49,2.73,6.75,Rice,YES,NO,16.2,0,6.1,781,24.7,Before,Well,Well,NO,NO,96.26,4.24,12377.02,27677.32,159512.11,18.5213738,73.8545071
FARM0550,MYS02,Mysuru,Karnataka,Treatment,YES,YES,33,3.13,7.73,Wheat,NO,YES,11.8,59700,4.8,828,25.2,After,Well,Well,YES,NO,117.95,5.1,15568.78,33032.48,218167.09,12.3041464,76.6529521
FARM0550,MYS02,Mysuru,Karnataka,Treatment,YES,YES,33,3.13,7.73,Wheat,NO,YES,11.8,59700,4.8,828,25.2,Before,Well,Well,NO,NO,119.05,5.29,13234.52,34557.38,182956.43,12.3041464,76.6529521
FARM0551,MYS02,Mysuru,Karnataka,Treatment,YES,YES,28,1.56,3.85,Wheat,NO,YES,14.4,23100,4.8,825,25.2,After,Canal,Canal,YES,NO,112.93,5.12,7642.41,15428.7,107117.83,12.3041464,76.6529521
FARM0551,MYS02,Mysuru,Karnataka,Treatment,YES,YES,28,1.56,3.85,Wheat,NO,YES,14.4,23100,4.8,825,25.2,Before,Canal,Canal,NO,NO,115.8,5.39,6263.77,16470.19,88347.51,12.3041464,76.6529521
FARM0552,HAP02,Hapur,Uttar Pradesh,Treatment,YES,YES,49,1.47,3.63,Rice,NO,NO,19.0,0,7.6,850,24.2,After,Well,Well,YES,NO,93.8,4.24,7871.08,15940.99,112189.28,28.7166767,77.890433
FARM0552,HAP02,Hapur,Uttar Pradesh,Treatment,YES,YES,49,1.47,3.63,Rice,NO,NO,19.0,0,7.6,850,24.2,Before,Well,Well,NO,NO,97.61,4.4,7022.95,16628.92,96275.71,28.7166767,77.890433
FARM0553,MYS05,Mysuru,Karnataka,Treatment,YES,YES,28,1.28,3.16,Maize,YES,NO,24.8,0,6.8,837,24.4,After,Well,Well,YES,YES,88.92,5.05,6871.27,11600.53,112197.68,12.3041464,76.6529521
FARM0553,MYS05,Mysuru,Karnataka,Treatment,YES,YES,28,1.28,3.16,Maize,YES,NO,24.8,0,6.8,837,24.4,Before,Well,Well,NO,NO,90.77,5.34,5664.61,12870.94,79175.38,12.3041464,76.6529521
FARM0554,MEE04,Meerut,Uttar Pradesh,Treatment,YES,YES,38,0.8,1.98,Pulses,YES,NO,10.1,73200,5.1,831,24.8,After,Rainfed,Rainfed,YES,YES,91.87,3.79,3530.96,6664.16,57473.75,29.0018557,77.7679671
FARM0554,MEE04,Meerut,Uttar Pradesh,Treatment,YES,YES,38,0.8,1.98,Pulses,YES,NO,10.1,73200,5.1,831,24.8,Before,Rainfed,Rainfed,NO,NO,91.03,4.07,2679.04,7141.73,41289.37,29.0018557,77.7679671
FARM0555,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,49,3.12,7.71,Wheat,NO,NO,15.9,69200,3.9,850,24.6,After,Well,Well,YES,NO,118.8,5.06,15012.13,32410.07,209869.16,28.7166767,77.890433
FARM0555,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,49,3.12,7.71,Wheat,NO,NO,15.9,69200,3.9,850,24.6,Before,Well,Well,NO,NO,124.59,5.17,12848.83,35585.16,183801.45,28.7166767,77.890433
FARM0556,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,26,3.36,8.3,Soybean,NO,YES,7.0,0,7.4,827,25.0,After,Canal,Canal,YES,NO,112.36,5.32,17164.48,37420.84,240981.72,28.7733808,77.5033582
FARM0556,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,26,3.36,8.3,Soybean,NO,YES,7.0,0,7.4,827,25.0,Before,Canal,Canal,NO,NO,109.2,5.85,15476.83,39258.05,220032.3,28.7733808,77.5033582
FARM0557,DHA04,Dharwad,Karnataka,Treatment,YES,YES,51,2.3,5.68,Cotton,NO,YES,7.4,56100,7.9,904,24.2,After,Rainfed,Rainfed,YES,NO,113.85,6.29,11581.22,25549.56,161252.3,15.3707296,75.1332867
FARM0557,DHA04,Dharwad,Karnataka,Treatment,YES,YES,51,2.3,5.68,Cotton,NO,YES,7.4,56100,7.9,904,24.2,Before,Rainfed,Rainfed,NO,NO,108.6,6.68,9964.43,28325.31,142492.6,15.3707296,75.1332867
FARM0558,MEE01,Meerut,Uttar Pradesh,Treatment,YES,YES,64,1.14,2.82,Rice,NO,YES,25.9,26700,4.9,812,24.5,After,Well,Well,YES,NO,114.84,4.44,5436.89,12961.17,76405.96,29.0018557,77.7679671
FARM0558,MEE01,Meerut,Uttar Pradesh,Treatment,YES,YES,64,1.14,2.82,Rice,NO,YES,25.9,26700,4.9,812,24.5,Before,Well,Well,NO,NO,114.66,4.73,5102.28,14244.11,67382.59,29.0018557,77.7679671
FARM0559,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,46,1.77,4.37,Pulses,NO,YES,13.1,22300,5.0,795,24.7,After,Rainfed,Rainfed,YES,NO,93.36,5.6,7378.64,20693.76,102414.83,28.7166767,77.890433
FARM0559,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,46,1.77,4.37,Pulses,NO,YES,13.1,22300,5.0,795,24.7,Before,Rainfed,Rainfed,NO,NO,98.25,5.78,6129.83,22528.28,89203.81,28.7166767,77.890433
FARM0560,NAG05,Nagpur,Maharashtra,Treatment,YES,YES,64,1.1,2.72,Maize,NO,YES,14.5,60400,4.0,1221,26.8,After,Rainfed,Well,YES,NO,130.83,5.74,5115.71,12359.69,70698.95,21.1498134,79.0820556
FARM0560,NAG05,Nagpur,Maharashtra,Treatment,YES,YES,64,1.1,2.72,Maize,NO,YES,14.5,60400,4.0,1221,26.8,Before,Rainfed,Rainfed,NO,NO,125.09,5.83,3794.91,13519.88,59881.38,21.1498134,79.0820556
FARM0561,DHA02,Dharwad,Karnataka,Treatment,YES,YES,63,1.53,3.78,Wheat,NO,NO,14.6,65900,7.7,883,24.7,After,Canal,Canal,YES,NO,95.35,5.4,8355.0,14614.42,118277.08,15.3707296,75.1332867
FARM0561,DHA02,Dharwad,Karnataka,Treatment,YES,YES,63,1.53,3.78,Wheat,NO,NO,14.6,65900,7.7,883,24.7,Before,Canal,Canal,NO,NO,96.6,5.59,7249.15,15670.09,95257.13,15.3707296,75.1332867
FARM0562,MYS02,Mysuru,Karnataka,Treatment,YES,YES,47,4.88,12.06,Rice,YES,NO,25.6,30100,5.2,812,24.7,After,Rainfed,Well,YES,NO,96.28,4.22,23234.71,47787.79,328830.57,12.3041464,76.6529521
FARM0562,MYS02,Mysuru,Karnataka,Treatment,YES,YES,47,4.88,12.06,Rice,YES,NO,25.6,30100,5.2,812,24.7,Before,Rainfed,Rainfed,NO,NO,100.46,4.46,18801.96,49267.67,257857.57,12.3041464,76.6529521
FARM0563,MYS04,Mysuru,Karnataka,Treatment,YES,YES,37,2.85,7.04,Sugarcane,YES,NO,25.4,60200,8.0,890,24.7,After,Rainfed,Well,YES,YES,105.52,7.49,15617.3,25488.09,250201.71,12.3041464,76.6529521
FARM0563,MYS04,Mysuru,Karnataka,Treatment,YES,YES,37,2.85,7.04,Sugarcane,YES,NO,25.4,60200,8.0,890,24.7,Before,Rainfed,Rainfed,NO,NO,104.4,7.9,12247.37,26250.79,164794.37,12.3041464,76.6529521
FARM0564,NAG04,Nagpur,Maharashtra,Treatment,YES,YES,58,4.61,11.39,Wheat,NO,NO,34.8,38400,6.6,1180,27.1,After,Canal,Canal,YES,NO,93.71,3.9,23437.0,50777.83,333915.66,21.1498134,79.0820556
FARM0564,NAG04,Nagpur,Maharashtra,Treatment,YES,YES,58,4.61,11.39,Wheat,NO,NO,34.8,38400,6.6,1180,27.1,Before,Canal,Canal,NO,NO,95.1,4.27,20028.83,53658.84,283096.76,21.1498134,79.0820556
FARM0565,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,32,0.98,2.42,Wheat,NO,YES,17.4,21000,8.1,817,24.5,After,Canal,Canal,YES,NO,101.7,5.47,5369.19,11377.84,75862.98,28.7733808,77.5033582
FARM0565,MUR02,Muradnagar,Uttar Pradesh,Treatment,YES,YES,32,0.98,2.42,Wheat,NO,YES,17.4,21000,8.1,817,24.5,Before,Canal,Canal,NO,NO,97.84,5.5,4983.06,12232.69,64502.2,28.7733808,77.5033582
FARM0566,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,56,1.95,4.82,Wheat,NO,YES,16.1,75300,7.5,835,24.0,After,Well,Well,YES,NO,109.51,5.57,10927.31,23226.09,154204.96,28.7733808,77.5033582
FARM0566,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,56,1.95,4.82,Wheat,NO,YES,16.1,75300,7.5,835,24.0,Before,Well,Well,NO,NO,104.62,5.94,9071.3,24269.75,125646.72,28.7733808,77.5033582
FARM0567,PUN02,Pune,Maharashtra,Treatment,YES,YES,38,1.52,3.76,Rice,NO,NO,26.3,47800,4.8,717,25.4,After,Rainfed,Well,YES,YES,121.58,4.26,7399.49,16948.75,119666.61,18.5213738,73.8545071
FARM0567,PUN02,Pune,Maharashtra,Treatment,YES,YES,38,1.52,3.76,Rice,NO,NO,26.3,47800,4.8,717,25.4,Before,Rainfed,Rainfed,NO,NO,116.07,4.31,5179.88,17378.6,79176.41,18.5213738,73.8545071
FARM0568,DHA01,Dharwad,Karnataka,Treatment,YES,YES,59,2.27,5.61,Maize,NO,YES,5.8,60200,4.0,939,23.8,After,Rainfed,Well,YES,NO,109.34,4.93,10597.05,24325.1,148392.98,15.3707296,75.1332867
FARM0568,DHA01,Dharwad,Karnataka,Treatment,YES,YES,59,2.27,5.61,Maize,NO,YES,5.8,60200,4.0,939,23.8,Before,Rainfed,Rainfed,NO,NO,113.59,5.0,8188.63,25564.7,113462.02,15.3707296,75.1332867
FARM0569,MYS03,Mysuru,Karnataka,Treatment,YES,YES,35,1.31,3.24,Rice,NO,YES,8.5,0,7.4,887,25.3,After,Canal,Canal,YES,YES,100.19,5.5,6914.0,14317.23,112108.22,12.3041464,76.6529521
FARM0569,MYS03,Mysuru,Karnataka,Treatment,YES,YES,35,1.31,3.24,Rice,NO,YES,8.5,0,7.4,887,25.3,Before,Canal,Canal,NO,NO,102.18,5.94,6351.25,15546.53,83313.98,12.3041464,76.6529521
FARM0570,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,53,1.04,2.57,Soybean,NO,YES,10.2,75200,5.4,843,24.4,After,Well,Well,YES,YES,106.26,3.71,5378.71,10979.1,88022.39,28.7733808,77.5033582
FARM0570,MUR05,Muradnagar,Uttar Pradesh,Treatment,YES,YES,53,1.04,2.57,Soybean,NO,YES,10.2,75200,5.4,843,24.4,Before,Well,Well,NO,NO,105.67,4.1,4627.29,11319.62,67460.76,28.7733808,77.5033582
FARM0571,DHA05,Dharwad,Karnataka,Treatment,YES,YES,54,2.4,5.93,Maize,NO,NO,15.9,54800,8.0,902,24.1,After,Canal,Canal,YES,NO,109.3,5.19,12769.92,27001.02,180076.58,15.3707296,75.1332867
FARM0571,DHA05,Dharwad,Karnataka,Treatment,YES,YES,54,2.4,5.93,Maize,NO,NO,15.9,54800,8.0,902,24.1,Before,Canal,Canal,NO,NO,106.09,5.48,11576.17,29324.31,159817.31,15.3707296,75.1332867
FARM0572,MYS03,Mysuru,Karnataka,Treatment,YES,YES,58,4.59,11.34,Gram,NO,NO,11.6,36000,8.1,864,24.8,After,Canal,Canal,YES,NO,99.66,4.65,25320.97,49406.16,360004.06,12.3041464,76.6529521
FARM0572,MYS03,Mysuru,Karnataka,Treatment,YES,YES,58,4.59,11.34,Gram,NO,NO,11.6,36000,8.1,864,24.8,Before,Canal,Canal,NO,NO,99.92,4.65,21659.13,53918.06,303244.02,12.3041464,76.6529521
FARM0573,PUN03,Pune,Maharashtra,Treatment,YES,YES,55,5.0,12.36,Rice,NO,YES,3.1,33100,4.6,715,24.6,After,Rainfed,Canal,YES,NO,121.17,4.77,24421.85,53107.38,342287.43,18.5213738,73.8545071
FARM0573,PUN03,Pune,Maharashtra,Treatment,YES,YES,55,5.0,12.36,Rice,NO,YES,3.1,33100,4.6,715,24.6,Before,Rainfed,Rainfed,NO,NO,124.47,4.87,18781.3,58082.79,245969.59,18.5213738,73.8545071
FARM0574,MEE03,Meerut,Uttar Pradesh,Treatment,YES,YES,61,0.71,1.75,Soybean,NO,YES,14.5,74400,5.6,866,24.7,After,Rainfed,Well,YES,YES,102.4,4.75,3456.15,6901.26,56008.74,29.0018557,77.7679671
FARM0574,MEE03,Meerut,Uttar Pradesh,Treatment,YES,YES,61,0.71,1.75,Soybean,NO,YES,14.5,74400,5.6,866,24.7,Before,Rainfed,Rainfed,NO,NO,99.84,5.1,2869.23,7170.15,26149.43,29.0018557,77.7679671
FARM0575,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,30,4.39,10.85,Rice,YES,NO,4.9,63900,5.5,846,24.5,After,Canal,Canal,YES,YES,88.72,4.44,22297.87,39377.69,364472.54,28.7166767,77.890433
FARM0575,HAP05,Hapur,Uttar Pradesh,Treatment,YES,YES,30,4.39,10.85,Rice,YES,NO,4.9,63900,5.5,846,24.5,Before,Canal,Canal,NO,NO,92.96,4.57,19392.3,43174.25,260408.6,28.7166767,77.890433
FARM0576,MEE03,Meerut,Uttar Pradesh,Treatment,YES,YES,50,2.24,5.54,Rice,NO,YES,27.8,0,8.1,852,24.5,After,Rainfed,Rainfed,YES,NO,110.62,4.18,10911.18,23803.73,154028.26,29.0018557,77.7679671
FARM0576,MEE03,Meerut,Uttar Pradesh,Treatment,YES,YES,50,2.24,5.54,Rice,NO,YES,27.8,0,8.1,852,24.5,Before,Rainfed,Rainfed,NO,NO,110.0,4.55,9475.56,26183.78,129344.96,29.0018557,77.7679671
FARM0577,MYS04,Mysuru,Karnataka,Treatment,YES,YES,47,0.95,2.35,Pulses,NO,NO,13.8,0,7.9,858,25.2,After,Rainfed,Rainfed,YES,NO,102.45,4.74,4525.66,10319.87,63687.09,12.3041464,76.6529521
FARM0577,MYS04,Mysuru,Karnataka,Treatment,YES,YES,47,0.95,2.35,Pulses,NO,NO,13.8,0,7.9,858,25.2,Before,Rainfed,Rainfed,NO,NO,106.17,5.15,3739.92,11106.49,56718.31,12.3041464,76.6529521
FARM0578,MYS04,Mysuru,Karnataka,Treatment,YES,YES,31,5.32,13.15,Sugarcane,NO,NO,34.5,0,7.3,839,24.8,After,Rainfed,Canal,YES,NO,97.74,6.67,29255.42,57960.15,410692.49,12.3041464,76.6529521
FARM0578,MYS04,Mysuru,Karnataka,Treatment,YES,YES,31,5.32,13.15,Sugarcane,NO,NO,34.5,0,7.3,839,24.8,Before,Rainfed,Rainfed,NO,NO,94.6,7.12,21734.01,61873.67,299548.05,12.3041464,76.6529521
FARM0579,PUN05,Pune,Maharashtra,Treatment,YES,YES,58,2.42,5.98,Rice,NO,NO,9.5,27200,6.5,795,25.3,After,Rainfed,Rainfed,YES,NO,98.62,3.78,11220.59,27732.26,158961.03,18.5213738,73.8545071
FARM0579,PUN05,Pune,Maharashtra,Treatment,YES,YES,58,2.42,5.98,Rice,NO,NO,9.5,27200,6.5,795,25.3,Before,Rainfed,Rainfed,NO,NO,100.71,4.02,9374.56,28354.32,132571.97,18.5213738,73.8545071
FARM0580,HAP02,Hapur,Uttar Pradesh,Treatment,YES,YES,45,4.01,9.91,Cotton,YES,YES,5.3,0,5.0,814,24.4,After,Canal,Canal,YES,NO,93.76,7.48,20370.81,39061.02,283036.19,28.7166767,77.890433
FARM0580,HAP02,Hapur,Uttar Pradesh,Treatment,YES,YES,45,4.01,9.91,Cotton,YES,YES,5.3,0,5.0,814,24.4,Before,Canal,Canal,NO,NO,92.32,7.54,17643.91,40848.64,231927.32,28.7166767,77.890433
FARM0581,MEE05,Meerut,Uttar Pradesh,Treatment,YES,YES,34,2.5,6.18,Pulses,YES,YES,18.9,69700,6.6,863,24.0,After,Rainfed,Canal,YES,NO,95.39,5.24,13525.37,24753.9,191564.85,29.0018557,77.7679671
FARM0581,MEE05,Meerut,Uttar Pradesh,Treatment,YES,YES,34,2.5,6.18,Pulses,YES,YES,18.9,69700,6.6,863,24.0,Before,Rainfed,Rainfed,NO,NO,98.31,5.61,10515.22,25788.97,146063.68,29.0018557,77.7679671
FARM0582,DHA04,Dharwad,Karnataka,Treatment,YES,YES,26,2.07,5.12,Pulses,YES,NO,14.5,35300,6.8,924,24.2,After,Canal,Canal,YES,YES,98.66,5.45,11190.22,20439.91,181845.4,15.3707296,75.1332867
FARM0582,DHA04,Dharwad,Karnataka,Treatment,YES,YES,26,2.07,5.12,Pulses,YES,NO,14.5,35300,6.8,924,24.2,Before,Canal,Canal,NO,NO,102.93,5.92,9550.05,21497.21,136134.68,15.3707296,75.1332867
FARM0583,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,45,2.65,6.55,Soybean,NO,YES,8.7,66100,4.8,857,24.7,After,Rainfed,Canal,YES,NO,125.23,4.49,12877.57,30564.97,180572.03,28.7166767,77.890433
FARM0583,HAP03,Hapur,Uttar Pradesh,Treatment,YES,YES,45,2.65,6.55,Soybean,NO,YES,8.7,66100,4.8,857,24.7,Before,Rainfed,Rainfed,NO,NO,129.23,4.7,10230.02,32649.25,130883.29,28.7166767,77.890433
FARM0584,PUN01,Pune,Maharashtra,Treatment,YES,YES,56,1.32,3.26,Wheat,YES,NO,30.2,0,8.1,722,25.0,After,Well,Well,YES,NO,92.11,3.93,6887.95,13737.64,98292.12,18.5213738,73.8545071
FARM0584,PUN01,Pune,Maharashtra,Treatment,YES,YES,56,1.32,3.26,Wheat,YES,NO,30.2,0,8.1,722,25.0,Before,Well,Well,NO,NO,93.33,4.12,6473.62,14057.16,76066.8,18.5213738,73.8545071
FARM0585,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,45,5.6,13.84,Pulses,YES,YES,16.6,38000,3.9,798,24.4,After,Well,Well,YES,YES,113.07,4.13,27721.47,53168.38,450319.38,28.7733808,77.5033582
FARM0585,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,45,5.6,13.84,Pulses,YES,YES,16.6,38000,3.9,798,24.4,Before,Well,Well,NO,NO,114.04,4.25,23348.92,55823.49,326940.73,28.7733808,77.5033582
FARM0586,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,52,2.52,6.23,Gram,NO,YES,10.5,30500,7.9,766,24.5,After,Rainfed,Rainfed,YES,NO,109.22,4.62,11915.98,27322.85,167416.61,28.7166767,77.890433
FARM0586,HAP04,Hapur,Uttar Pradesh,Treatment,YES,YES,52,2.52,6.23,Gram,NO,YES,10.5,30500,7.9,766,24.5,Before,Rainfed,Rainfed,NO,NO,108.92,4.9,10273.46,29839.37,154797.37,28.7166767,77.890433
FARM0587,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,51,1.68,4.15,Gram,YES,NO,9.2,65700,6.7,799,24.5,After,Rainfed,Canal,YES,NO,101.31,5.32,8791.17,16321.28,123991.87,28.7733808,77.5033582
FARM0587,MUR03,Muradnagar,Uttar Pradesh,Treatment,YES,YES,51,1.68,4.15,Gram,YES,NO,9.2,65700,6.7,799,24.5,Before,Rainfed,Rainfed,NO,NO,97.76,5.63,6590.46,16711.56,85945.53,28.7733808,77.5033582
FARM0588,MYS05,Mysuru,Karnataka,Treatment,YES,YES,26,2.11,5.21,Wheat,NO,YES,4.4,0,8.4,873,24.9,After,Well,Well,YES,YES,110.49,4.5,11885.49,22482.55,194197.42,12.3041464,76.6529521
FARM0588,MYS05,Mysuru,Karnataka,Treatment,YES,YES,26,2.11,5.21,Wheat,NO,YES,4.4,0,8.4,873,24.9,Before,Well,Well,NO,NO,109.87,4.94,9867.62,24703.21,148159.96,12.3041464,76.6529521
FARM0589,MEE01,Meerut,Uttar Pradesh,Treatment,YES,YES,28,2.37,5.86,Maize,YES,NO,26.7,53100,4.5,819,23.9,After,Well,Well,YES,YES,124.28,4.6,11219.87,21295.41,180502.37,29.0018557,77.7679671
FARM0589,MEE01,Meerut,Uttar Pradesh,Treatment,YES,YES,28,2.37,5.86,Maize,YES,NO,26.7,53100,4.5,819,23.9,Before,Well,Well,NO,NO,120.67,4.64,10512.67,22628.88,148887.16,29.0018557,77.7679671
FARM0590,MYS04,Mysuru,Karnataka,Treatment,YES,YES,48,2.87,7.09,Cotton,YES,NO,6.5,47900,4.1,868,24.5,After,Rainfed,Canal,YES,NO,130.31,6.51,13429.15,27078.55,184620.2,12.3041464,76.6529521
